item,qty,price,date
1277,3,2.0000000,2022-06-22
1277,3,2.0000000,2022-06-23
1277,1,2.0000000,2022-06-24
1277,2,2.0000000,2022-06-25
1277,7,2.0000000,2022-06-26
1277,4,2.0000000,2022-06-27
1277,3,2.0000000,2022-06-28
1277,3,2.0000000,2022-06-29
1277,3,2.0000000,2022-06-30
1277,1,2.0000000,2022-07-01
1277,5,2.0000000,2022-07-02
1277,12,2.0000000,2022-07-03
1277,3,2.0000000,2022-07-04
1277,3,2.0000000,2022-07-05
1277,4,2.0000000,2022-07-06
1277,4,2.0000000,2022-07-07
1277,1,2.0000000,2022-07-08
1277,5,2.0000000,2022-07-09
1277,5,2.0000000,2022-07-10
1277,6,2.0000000,2022-07-11
1277,3,2.0000000,2022-07-12
1277,5,2.0000000,2022-07-13
1277,5,2.0000000,2022-07-14
1277,6,2.0000000,2022-07-15
1277,6,2.0000000,2022-07-16
1277,16,2.0000000,2022-07-17
1277,5,2.0000000,2022-07-18
1277,10,2.0000000,2022-07-19
1277,5,2.0000000,2022-07-20
1277,5,2.0000000,2022-07-21
1277,9,2.0000000,2022-07-22
1277,8,2.0000000,2022-07-23
1277,19,2.0000000,2022-07-24
1277,9,2.0000000,2022-07-25
1277,5,2.0000000,2022-07-26
1277,5,2.0000000,2022-07-27
1277,10,2.0000000,2022-07-28
1277,14,2.0000000,2022-07-29
1277,21,2.0000000,2022-07-30
1277,18,2.0000000,2022-07-31
1277,13,2.0000000,2022-08-01
1277,8,2.0000000,2022-08-02
1277,8,2.0000000,2022-08-03
1277,10,2.0000000,2022-08-04
1277,10,2.0000000,2022-08-05
1277,14,2.0000000,2022-08-06
1277,18,2.0000000,2022-08-07
1277,10,2.0000000,2022-08-08
1277,16,2.0000000,2022-08-09
1277,13,2.0000000,2022-08-10
1277,16,2.0000000,2022-08-11
1277,15,2.0000000,2022-08-12
1277,10,2.0000000,2022-08-13
1277,19,2.0000000,2022-08-14
1277,34,2.0000000,2022-08-15
1277,12,2.0000000,2022-08-16
1277,19,2.0000000,2022-08-17
1277,16,2.0000000,2022-08-18
1277,15,2.0000000,2022-08-19
1277,16,2.0000000,2022-08-20
1277,12,2.0000000,2022-08-21
1277,8,2.0000000,2022-08-22
1277,1,2.0000000,2022-08-24
1277,6,2.0000000,2022-08-25
1277,5,2.0000000,2022-08-26
1277,6,2.0000000,2022-08-27
1277,18,2.0000000,2022-08-28
1277,4,2.0000000,2022-08-29
1277,4,2.0000000,2022-08-30
1277,9,2.0000000,2022-08-31
1277,5,2.0000000,2022-09-01
1277,6,2.0000000,2022-09-02
1277,5,2.0000000,2022-09-03
1277,4,2.0000000,2022-09-04
1277,5,2.0000000,2022-09-05
1277,5,2.0000000,2022-09-06
1277,5,2.0000000,2022-09-07
1277,5,2.0000000,2022-09-08
1277,5,2.0000000,2022-09-09
1277,9,2.0000000,2022-09-10
1277,19,2.0000000,2022-09-11
1277,1,2.0000000,2022-09-12
1277,2,2.0000000,2022-09-14
1277,1,2.0000000,2022-09-15
1277,8,2.0000000,2022-09-16
1277,3,2.0000000,2022-09-18
1277,3,2.0000000,2022-09-19
1277,3,2.0000000,2022-09-20
1277,4,2.0000000,2022-09-22
1277,4,2.0000000,2022-09-23
1277,3,2.0000000,2022-09-24
1277,3,2.0000000,2022-09-25
1277,2,2.0000000,2022-09-27
1277,1,2.0000000,2022-09-30
1277,1,2.0000000,2022-10-01
1277,3,2.0000000,2022-10-02
1279,3,3.5000000,2021-07-14
1279,2,3.5000000,2021-07-15
1279,2,3.5000000,2021-07-16
1279,1,3.5000000,2021-07-17
1279,1,3.5000000,2021-07-18
1279,4,3.5000000,2021-07-22
1279,3,3.5000000,2021-07-23
1279,1,3.5000000,2021-07-24
1279,2,3.5000000,2021-07-25
1279,5,3.5000000,2021-07-27
1279,1,3.5000000,2021-07-29
1279,3,3.5000000,2021-07-31
1279,2,3.5000000,2021-08-03
1279,3,3.5000000,2021-08-04
1279,3,3.5000000,2021-08-05
1279,2,3.5000000,2021-08-06
1279,1,3.5000000,2021-08-07
1279,4,3.5000000,2021-08-08
1279,1,3.5000000,2021-08-09
1279,4,3.5000000,2021-08-10
1279,7,3.5000000,2021-08-11
1279,6,3.5000000,2021-08-13
1279,5,3.5000000,2021-08-14
1279,1,3.5000000,2021-08-15
1279,3,3.5000000,2021-08-16
1279,1,3.5000000,2021-08-17
1279,2,3.5000000,2021-08-19
1279,4,3.5000000,2021-08-20
1279,7,3.5000000,2021-08-21
1279,4,3.5000000,2021-08-22
1279,4,3.5000000,2021-08-23
1279,1,3.5000000,2021-08-24
1279,3,3.5000000,2021-08-25
1279,1,3.5000000,2021-08-26
1279,1,3.5000000,2021-08-27
1279,1,3.5000000,2021-08-28
1279,1,3.5000000,2021-08-29
1279,1,3.5000000,2021-08-30
1279,2,3.5000000,2021-09-01
1279,1,3.5000000,2021-09-02
1279,1,3.5000000,2021-09-03
1279,1,3.5000000,2021-09-10
1279,3,3.5000000,2021-09-12
1279,1,3.5000000,2021-09-14
1279,1,3.5000000,2021-09-15
1279,3,3.5000000,2021-09-16
1279,3,3.5000000,2021-09-17
1279,1,3.5000000,2021-09-19
1279,1,3.5000000,2021-09-20
1279,1,3.5000000,2021-09-21
1279,2,3.5000000,2021-09-24
1279,2,3.5000000,2021-09-25
1279,2,3.5000000,2021-09-27
1279,2,3.5000000,2021-09-30
1279,2,3.5000000,2021-10-05
1279,1,3.5000000,2022-05-22
1279,2,3.5000000,2022-05-27
1279,2,3.5000000,2022-05-28
1279,2,3.5000000,2022-05-29
1279,2,3.5000000,2022-06-01
1279,3,3.5000000,2022-06-02
1279,1,3.5000000,2022-06-03
1279,2,3.5000000,2022-06-04
1279,5,3.5000000,2022-06-05
1279,1,3.5000000,2022-06-06
1279,1,3.5000000,2022-06-08
1279,2,3.5000000,2022-06-09
1279,2,3.5000000,2022-06-10
1279,4,3.5000000,2022-06-11
1279,3,3.5000000,2022-06-12
1279,2,3.5000000,2022-06-17
1279,1,3.5000000,2022-06-19
1279,1,3.5000000,2022-06-20
1279,1,3.5000000,2022-06-22
1279,3,3.5000000,2022-06-24
1279,2,3.5000000,2022-06-26
1279,2,3.5000000,2022-06-29
1279,1,3.5000000,2022-06-30
1279,5,3.5000000,2022-07-03
1279,4,3.5000000,2022-07-04
1279,5,3.5000000,2022-07-05
1279,5,3.5000000,2022-07-06
1279,1,3.5000000,2022-07-07
1279,5,3.5000000,2022-07-08
1279,4,3.5000000,2022-07-09
1279,1,3.5000000,2022-07-10
1279,3,3.5000000,2022-07-12
1279,5,3.5000000,2022-07-13
1279,2,3.5000000,2022-07-14
1279,4,3.5000000,2022-07-15
1279,3,3.5000000,2022-07-16
1279,1,3.5000000,2022-07-17
1279,3,3.5000000,2022-07-18
1279,2,3.5000000,2022-07-19
1279,3,3.5000000,2022-07-20
1279,3,3.5000000,2022-07-22
1279,3,3.5000000,2022-07-23
1279,1,3.5000000,2022-07-25
1279,5,3.5000000,2022-07-26
1279,5,3.5000000,2022-07-27
1279,5,3.5000000,2022-07-28
1279,2,3.5000000,2022-07-29
1279,2,3.5000000,2022-07-30
1279,2,3.5000000,2022-08-01
1279,1,3.5000000,2022-08-02
1279,5,3.5000000,2022-08-03
1279,1,3.5000000,2022-08-04
1279,1,3.5000000,2022-08-06
1279,2,3.5000000,2022-08-07
1279,4,3.5000000,2022-08-08
1279,2,3.5000000,2022-08-09
1279,7,3.5000000,2022-08-10
1279,3,3.5000000,2022-08-11
1279,2,3.5000000,2022-08-12
1279,2,3.5000000,2022-08-13
1279,2,3.5000000,2022-08-15
1279,5,3.5000000,2022-08-16
1279,3,3.5000000,2022-08-17
1279,4,3.5000000,2022-08-19
1279,2,3.5000000,2022-08-20
1279,2,3.5000000,2022-08-21
1279,3,3.1000000,2022-08-22
1279,4,3.5000000,2022-08-23
1279,2,3.5000000,2022-08-24
1279,1,3.5000000,2022-08-25
1279,4,4.1666667,2022-08-26
1279,5,4.1666667,2022-08-27
1279,3,4.0000000,2022-08-28
1279,6,3.8333333,2022-08-29
1279,6,4.0000000,2022-08-31
1279,4,3.8333333,2022-09-01
1279,2,4.5000000,2022-09-02
1279,1,3.5000000,2022-09-04
1279,3,3.5000000,2022-09-05
1279,2,3.5000000,2022-09-06
1279,1,3.5000000,2022-09-07
1279,1,3.5000000,2022-09-08
1279,2,3.5000000,2022-09-10
1279,1,3.5000000,2022-09-12
1279,1,3.5000000,2022-09-14
1279,2,3.5000000,2022-09-15
1279,3,3.5000000,2022-09-18
1279,2,3.5000000,2022-09-19
1279,1,3.5000000,2022-09-20
1279,2,3.5000000,2022-09-21
1279,1,3.5000000,2022-09-23
1279,2,3.5000000,2022-09-27
1279,1,3.5000000,2022-09-28
1279,5,3.5000000,2022-09-29
1279,1,3.5000000,2022-09-30
1279,3,3.5000000,2022-10-01
1279,1,3.5000000,2022-10-02
1279,2,3.5000000,2022-10-03
1279,1,3.5000000,2022-10-04
1279,2,3.5000000,2022-10-05
1279,2,3.5000000,2022-10-07
1279,1,3.5000000,2022-10-09
1280,1,2.0000000,2021-07-16
1280,1,2.0000000,2021-07-26
1280,2,2.0000000,2021-07-29
1280,1,2.0000000,2021-07-30
1280,1,2.0000000,2021-08-18
1280,1,2.0000000,2021-08-22
1280,1,2.0000000,2021-08-24
1280,1,2.0000000,2021-08-26
1280,1,2.0000000,2021-08-27
1280,2,2.0000000,2021-08-29
1280,1,2.0000000,2021-09-04
1280,3,2.0000000,2021-09-05
1280,2,2.0000000,2021-09-06
1280,4,2.0000000,2021-09-07
1280,2,2.0000000,2021-09-09
1280,1,2.0000000,2021-09-11
1280,2,2.0000000,2021-09-12
1280,1,2.0000000,2021-09-16
1280,2,2.0000000,2021-09-17
1280,1,2.0000000,2021-09-18
1280,1,2.0000000,2021-09-22
1280,1,2.0000000,2021-09-27
1280,1,2.0000000,2021-09-28
1280,1,2.0000000,2021-09-29
1280,1,2.0000000,2021-09-30
1280,1,2.0000000,2021-10-01
1280,1,2.0000000,2022-05-07
1280,1,2.5000000,2022-05-29
1280,1,2.5000000,2022-05-30
1280,2,2.5000000,2022-05-31
1280,1,2.5000000,2022-06-01
1280,2,2.5000000,2022-06-02
1280,1,2.5000000,2022-06-03
1280,1,2.5000000,2022-06-05
1280,1,2.5000000,2022-06-08
1280,7,2.5000000,2022-06-09
1280,7,2.5000000,2022-06-10
1280,1,2.5000000,2022-06-12
1280,1,2.5000000,2022-06-14
1280,1,2.5000000,2022-06-16
1280,3,2.4333333,2022-06-17
1280,2,2.5000000,2022-06-19
1280,3,2.5000000,2022-06-20
1280,2,2.5000000,2022-06-21
1280,2,2.5000000,2022-06-22
1280,2,2.5000000,2022-06-23
1280,1,2.5000000,2022-06-24
1280,4,2.5000000,2022-06-25
1280,8,2.5000000,2022-06-26
1280,2,2.5000000,2022-06-27
1280,1,2.5000000,2022-06-28
1280,1,2.5000000,2022-06-29
1280,1,2.5000000,2022-07-03
1280,1,2.5000000,2022-07-04
1280,1,2.5000000,2022-07-10
1280,1,2.5000000,2022-07-11
1280,1,2.5000000,2022-07-16
1280,2,2.5000000,2022-07-17
1280,3,2.5000000,2022-07-18
1280,1,2.5000000,2022-07-20
1280,1,2.5000000,2022-07-21
1280,1,2.5000000,2022-07-22
1280,1,2.5000000,2022-07-23
1280,1,2.5000000,2022-07-24
1280,2,2.5000000,2022-07-25
1280,1,2.5000000,2022-07-26
1280,1,2.5000000,2022-07-27
1280,1,2.5000000,2022-07-28
1280,3,2.5000000,2022-07-29
1280,1,2.5000000,2022-07-30
1280,1,2.5000000,2022-07-31
1280,1,2.5000000,2022-08-03
1280,2,2.5000000,2022-08-05
1280,1,2.5000000,2022-08-06
1280,1,2.5000000,2022-08-07
1280,1,2.5000000,2022-08-09
1280,1,2.5000000,2022-08-11
1280,1,2.5000000,2022-08-14
1280,1,2.5000000,2022-08-15
1280,1,3.0000000,2022-08-19
1280,1,2.5000000,2022-08-20
1280,1,2.5000000,2022-08-21
1280,1,2.5000000,2022-08-22
1280,1,2.5000000,2022-08-23
1280,4,2.5000000,2022-08-24
1280,2,2.5000000,2022-08-26
1280,1,2.5000000,2022-08-27
1280,2,2.5000000,2022-08-28
1280,4,2.5000000,2022-08-29
1280,1,2.5000000,2022-08-30
1280,4,2.5000000,2022-08-31
1280,1,2.5000000,2022-09-01
1280,3,2.5000000,2022-09-03
1280,2,2.5000000,2022-09-04
1280,3,2.5000000,2022-09-05
1280,2,2.5000000,2022-09-06
1280,3,2.5000000,2022-09-07
1280,1,2.5000000,2022-09-08
1280,1,2.5000000,2022-09-10
1280,1,2.5000000,2022-09-11
1280,2,2.5000000,2022-09-13
1280,3,2.5000000,2022-09-14
1280,2,2.5000000,2022-09-15
1280,4,2.5000000,2022-09-16
1280,4,2.5000000,2022-09-18
1280,5,2.5000000,2022-09-19
1280,13,2.5000000,2022-09-20
1280,10,2.5000000,2022-09-21
1280,9,2.5000000,2022-09-22
1280,4,2.5000000,2022-09-23
1280,2,2.5000000,2022-09-24
1280,4,2.5000000,2022-09-26
1280,2,2.5000000,2022-09-27
1280,1,2.5000000,2022-09-28
1280,1,2.5000000,2022-09-29
1280,1,2.5000000,2022-09-30
1280,1,2.5000000,2022-10-01
1280,1,2.5000000,2022-10-02
1280,3,2.5000000,2022-10-03
1280,1,2.5000000,2022-10-04
1280,1,2.5000000,2022-10-06
1280,2,2.5000000,2022-10-07
1280,1,2.5000000,2022-10-09
1280,2,2.5000000,2022-10-10
1280,1,2.5000000,2022-10-12
1280,5,2.5000000,2022-10-14
1281,1,2.5000000,2021-07-15
1281,1,2.5000000,2021-07-19
1281,2,2.5000000,2021-07-20
1281,4,2.5000000,2021-07-21
1281,2,2.5000000,2021-07-22
1281,3,2.5000000,2021-07-23
1281,2,2.5000000,2021-07-24
1281,2,2.5000000,2021-07-25
1281,1,2.5000000,2021-07-27
1281,1,2.5000000,2021-07-28
1281,3,2.5000000,2021-07-30
1281,2,2.5000000,2021-07-31
1281,1,2.5000000,2021-08-01
1281,7,2.5000000,2021-08-02
1281,4,2.5000000,2021-08-05
1281,1,2.5000000,2021-08-06
1281,5,2.5000000,2021-08-08
1281,4,2.5000000,2021-08-09
1281,7,2.5000000,2021-08-10
1281,6,2.5000000,2021-08-11
1281,8,2.5000000,2021-08-12
1281,1,2.5000000,2021-08-13
1281,3,2.5000000,2021-08-14
1281,6,2.5000000,2021-08-15
1281,3,2.5000000,2021-08-16
1281,9,2.5000000,2021-08-17
1281,3,2.5000000,2021-08-18
1281,5,2.5000000,2021-08-19
1281,4,2.5000000,2021-08-20
1281,5,2.5000000,2021-08-21
1281,6,0.8333333,2021-08-22
1281,2,2.5000000,2021-08-23
1281,2,2.5000000,2021-08-24
1281,4,2.5000000,2021-08-25
1281,7,2.5000000,2021-08-27
1281,1,2.5000000,2021-08-31
1281,3,2.5000000,2021-09-01
1281,2,2.5000000,2021-09-02
1281,2,2.5000000,2021-09-05
1281,1,2.5000000,2021-09-12
1281,1,2.5000000,2021-09-13
1281,1,2.5000000,2021-09-15
1281,2,2.5000000,2021-09-17
1281,4,2.5000000,2021-09-19
1281,1,2.5000000,2021-09-20
1281,2,2.5000000,2021-09-22
1281,1,2.5000000,2021-10-02
1281,1,2.5000000,2022-05-21
1281,4,2.5000000,2022-05-27
1281,7,2.5000000,2022-05-28
1281,2,2.5000000,2022-05-29
1281,5,2.5000000,2022-05-30
1281,2,2.5000000,2022-05-31
1281,3,2.5000000,2022-06-01
1281,5,2.5000000,2022-06-02
1281,6,2.5000000,2022-06-03
1281,4,2.5000000,2022-06-04
1281,1,2.5000000,2022-06-06
1281,1,2.5000000,2022-06-07
1281,2,2.5000000,2022-06-12
1281,2,2.5000000,2022-06-13
1281,2,2.5000000,2022-06-14
1281,3,2.5000000,2022-06-15
1281,5,2.5000000,2022-06-16
1281,3,2.5000000,2022-06-17
1281,2,2.5000000,2022-06-19
1281,2,2.5000000,2022-06-20
1281,9,2.5000000,2022-06-22
1281,7,2.5000000,2022-06-23
1281,4,2.5000000,2022-06-24
1281,1,2.5000000,2022-06-25
1281,3,2.5000000,2022-06-27
1281,7,2.5000000,2022-06-28
1281,4,2.5000000,2022-06-29
1281,3,2.5000000,2022-06-30
1281,1,2.5000000,2022-07-01
1281,2,2.5000000,2022-07-02
1281,4,2.5000000,2022-07-03
1281,1,2.5000000,2022-07-04
1281,4,2.5000000,2022-07-05
1281,3,2.5000000,2022-07-06
1281,4,2.5000000,2022-07-07
1281,4,2.5000000,2022-07-08
1281,1,2.5000000,2022-07-09
1281,1,2.5000000,2022-07-12
1281,1,2.5000000,2022-07-13
1281,1,2.5000000,2022-07-15
1281,1,2.5000000,2022-07-17
1281,2,2.5000000,2022-07-18
1281,2,2.5000000,2022-07-19
1281,5,2.5000000,2022-07-20
1281,4,2.5000000,2022-07-21
1281,4,2.5000000,2022-07-22
1281,1,2.5000000,2022-07-23
1281,2,2.5000000,2022-07-24
1281,2,2.5000000,2022-07-25
1281,2,2.5000000,2022-07-26
1281,5,2.5000000,2022-07-27
1281,3,2.5000000,2022-07-28
1281,3,2.5000000,2022-07-29
1281,4,2.5000000,2022-07-30
1281,1,2.5000000,2022-07-31
1281,3,2.5000000,2022-08-02
1281,1,2.5000000,2022-08-03
1281,2,2.5000000,2022-08-04
1281,1,2.5000000,2022-08-05
1281,5,2.5000000,2022-08-08
1281,1,2.5000000,2022-08-09
1281,3,2.5000000,2022-08-10
1281,5,2.5000000,2022-08-11
1281,11,2.5000000,2022-08-12
1281,2,2.5000000,2022-08-13
1281,2,2.5000000,2022-08-14
1281,4,2.5000000,2022-08-15
1281,4,2.5000000,2022-08-16
1281,5,2.5000000,2022-08-17
1281,4,2.5000000,2022-08-18
1281,5,2.5000000,2022-08-19
1281,6,2.5000000,2022-08-20
1281,1,2.5000000,2022-08-21
1281,9,2.5000000,2022-08-22
1281,5,2.5000000,2022-08-23
1281,2,2.5000000,2022-08-24
1281,5,2.5000000,2022-08-25
1281,11,2.5000000,2022-08-26
1281,4,2.5000000,2022-08-27
1281,7,2.5000000,2022-08-28
1281,5,2.5000000,2022-08-29
1281,2,2.5000000,2022-08-30
1281,1,2.5000000,2022-08-31
1281,3,2.5000000,2022-09-01
1281,1,2.5000000,2022-09-02
1281,2,2.5000000,2022-09-03
1281,4,2.5000000,2022-09-04
1281,2,2.5000000,2022-09-05
1281,4,2.5000000,2022-09-08
1281,5,2.5000000,2022-09-10
1281,2,2.5000000,2022-09-11
1281,2,2.5000000,2022-09-12
1281,2,2.5000000,2022-09-13
1281,9,2.5000000,2022-09-14
1281,5,2.5000000,2022-09-15
1281,6,2.5000000,2022-09-16
1281,1,2.5000000,2022-09-17
1281,1,2.5000000,2022-09-18
1281,1,2.5000000,2022-09-19
1281,1,2.5000000,2022-09-26
1281,3,2.5000000,2022-09-28
1281,6,2.5000000,2022-09-29
1281,5,2.5000000,2022-09-30
1281,5,2.5000000,2022-10-01
1281,1,2.5000000,2022-10-04
1281,1,2.5000000,2022-10-05
1281,1,2.5000000,2022-10-07
1281,1,2.5000000,2022-10-08
1282,1,3.0000000,2021-06-18
1282,1,3.0000000,2021-07-06
1282,2,3.0000000,2021-07-12
1282,2,3.0000000,2021-07-14
1282,1,3.0000000,2021-07-16
1282,1,3.0000000,2021-07-17
1282,2,3.0000000,2021-07-19
1282,1,3.0000000,2021-07-20
1282,2,3.0000000,2021-07-21
1282,5,3.0000000,2021-07-24
1282,1,0.0000000,2021-07-25
1282,1,3.0000000,2021-07-30
1282,8,3.0000000,2021-07-31
1282,2,3.0000000,2021-08-02
1282,1,3.0000000,2021-08-06
1282,3,3.0000000,2021-08-07
1282,6,2.2500000,2021-08-08
1282,1,3.0000000,2021-08-09
1282,1,3.0000000,2021-08-12
1282,5,3.0000000,2021-08-15
1282,6,3.0000000,2021-08-16
1282,2,3.0000000,2021-08-19
1282,7,3.0000000,2021-08-20
1282,1,3.0000000,2021-08-21
1282,5,3.0000000,2021-08-22
1282,2,3.0000000,2021-08-24
1282,2,3.0000000,2021-08-26
1282,1,3.0000000,2021-08-27
1282,4,3.0000000,2021-08-31
1282,1,3.0000000,2021-09-01
1282,1,3.0000000,2021-09-02
1282,2,3.0000000,2021-09-03
1282,1,3.0000000,2021-09-04
1282,1,3.0000000,2021-09-05
1282,2,3.0000000,2021-09-08
1282,3,2.6666667,2021-09-10
1282,1,3.0000000,2021-09-11
1282,4,3.0000000,2021-09-13
1282,2,3.0000000,2021-09-14
1282,2,3.0000000,2021-09-15
1282,2,3.0000000,2021-09-16
1282,2,3.0000000,2021-09-17
1282,1,3.0000000,2021-09-18
1282,1,3.0000000,2021-09-21
1282,3,3.0000000,2021-09-22
1282,2,3.0000000,2021-09-24
1282,1,3.0000000,2021-09-25
1282,1,3.0000000,2021-10-01
1282,5,3.0000000,2022-05-08
1282,1,3.0000000,2022-05-15
1282,2,3.0000000,2022-05-17
1282,2,3.0000000,2022-05-19
1282,5,3.0000000,2022-05-20
1282,5,3.0000000,2022-05-21
1282,8,3.0000000,2022-05-22
1282,1,3.0000000,2022-05-23
1282,3,3.0000000,2022-05-24
1282,4,3.0000000,2022-05-25
1282,3,3.0000000,2022-05-26
1282,2,3.0000000,2022-05-27
1282,6,3.0000000,2022-05-28
1282,16,3.0000000,2022-05-29
1282,4,3.0000000,2022-05-30
1282,9,3.0000000,2022-05-31
1282,7,3.0000000,2022-06-01
1282,12,2.9000000,2022-06-02
1282,12,3.0000000,2022-06-03
1282,9,3.0000000,2022-06-04
1282,6,3.0000000,2022-06-05
1282,5,3.0000000,2022-06-06
1282,3,3.0000000,2022-06-07
1282,5,3.0000000,2022-06-08
1282,7,3.0000000,2022-06-09
1282,6,3.0000000,2022-06-10
1282,12,3.0000000,2022-06-11
1282,7,3.0000000,2022-06-12
1282,7,3.0000000,2022-06-13
1282,7,3.0000000,2022-06-14
1282,7,3.0000000,2022-06-15
1282,11,3.0000000,2022-06-16
1282,13,3.0000000,2022-06-17
1282,14,3.0000000,2022-06-18
1282,20,3.0000000,2022-06-19
1282,16,3.0000000,2022-06-20
1282,20,3.0000000,2022-06-21
1282,14,3.0000000,2022-06-22
1282,8,3.0000000,2022-06-23
1282,21,3.0000000,2022-06-24
1282,11,3.0000000,2022-06-25
1282,16,3.0000000,2022-06-26
1282,22,3.0000000,2022-06-27
1282,16,3.0000000,2022-06-28
1282,11,3.0000000,2022-06-29
1282,14,3.0000000,2022-06-30
1282,15,3.0000000,2022-07-01
1282,18,3.0000000,2022-07-02
1282,21,3.0000000,2022-07-03
1282,26,3.0000000,2022-07-04
1282,13,3.0000000,2022-07-05
1282,22,3.0000000,2022-07-06
1282,24,3.0000000,2022-07-07
1282,37,3.0000000,2022-07-08
1282,13,3.0000000,2022-07-09
1282,21,3.0000000,2022-07-10
1282,19,3.0000000,2022-07-11
1282,14,3.0000000,2022-07-12
1282,19,3.0000000,2022-07-13
1282,17,3.0000000,2022-07-14
1282,26,3.0000000,2022-07-15
1282,26,3.0000000,2022-07-16
1282,31,3.0000000,2022-07-17
1282,24,3.0000000,2022-07-18
1282,31,3.0000000,2022-07-19
1282,25,3.0000000,2022-07-20
1282,35,3.0000000,2022-07-21
1282,39,3.0000000,2022-07-22
1282,13,3.0000000,2022-07-23
1282,15,3.0000000,2022-07-24
1282,13,3.0000000,2022-07-25
1282,21,3.0000000,2022-07-26
1282,15,3.0000000,2022-07-27
1282,20,3.0000000,2022-07-28
1282,25,3.0000000,2022-07-29
1282,26,3.0000000,2022-07-30
1282,27,2.8333333,2022-07-31
1282,28,3.0000000,2022-08-01
1282,27,3.0000000,2022-08-02
1282,29,3.0000000,2022-08-03
1282,27,3.0000000,2022-08-04
1282,27,3.0000000,2022-08-05
1282,22,3.0000000,2022-08-06
1282,18,3.0000000,2022-08-07
1282,22,3.0000000,2022-08-08
1282,11,3.0000000,2022-08-09
1282,15,3.0000000,2022-08-10
1282,18,3.0000000,2022-08-11
1282,20,3.0000000,2022-08-12
1282,30,3.0000000,2022-08-13
1282,32,3.0000000,2022-08-14
1282,39,3.0000000,2022-08-15
1282,19,3.0000000,2022-08-16
1282,37,3.0000000,2022-08-17
1282,30,3.0000000,2022-08-18
1282,62,3.0000000,2022-08-19
1282,33,3.0000000,2022-08-20
1282,26,3.0000000,2022-08-21
1282,24,3.0000000,2022-08-22
1282,27,3.0000000,2022-08-23
1282,32,3.0000000,2022-08-24
1282,14,3.0000000,2022-08-25
1282,28,3.0000000,2022-08-26
1282,24,3.0000000,2022-08-27
1282,22,3.0000000,2022-08-28
1282,15,3.0000000,2022-08-29
1282,16,3.0000000,2022-08-30
1282,14,3.0000000,2022-08-31
1282,23,3.0000000,2022-09-01
1282,26,3.0000000,2022-09-02
1282,10,2.8750000,2022-09-03
1282,10,3.0000000,2022-09-04
1282,20,3.0000000,2022-09-05
1282,23,3.0000000,2022-09-06
1282,20,3.0000000,2022-09-07
1282,28,3.0000000,2022-09-08
1282,25,3.0000000,2022-09-09
1282,13,3.0000000,2022-09-10
1282,15,3.0000000,2022-09-11
1282,17,3.0000000,2022-09-12
1282,20,3.0000000,2022-09-13
1282,15,3.0000000,2022-09-14
1282,14,3.0000000,2022-09-15
1282,18,3.0000000,2022-09-16
1282,14,3.0000000,2022-09-17
1282,12,3.0000000,2022-09-18
1282,15,3.0000000,2022-09-19
1282,19,3.0000000,2022-09-20
1282,12,3.0000000,2022-09-21
1282,13,3.0000000,2022-09-22
1282,16,3.0000000,2022-09-23
1282,10,3.0000000,2022-09-24
1282,7,3.0000000,2022-09-25
1282,11,3.0000000,2022-09-26
1282,9,3.0000000,2022-09-27
1282,9,3.0000000,2022-09-28
1282,18,3.0000000,2022-09-29
1282,18,3.0000000,2022-09-30
1282,9,3.0000000,2022-10-01
1282,6,3.0000000,2022-10-02
1282,1,3.0000000,2022-10-03
1282,1,3.0000000,2022-10-04
1282,1,3.0000000,2022-10-05
1282,1,3.0000000,2022-10-06
1282,2,3.0000000,2022-10-07
1282,5,3.0000000,2022-10-08
1282,4,3.0000000,2022-10-09
1282,1,3.0000000,2022-10-12
1282,1,3.0000000,2022-10-13
1283,2,3.5000000,2021-06-25
1283,1,0.0000000,2021-07-03
1283,1,3.5000000,2021-07-06
1283,1,3.5000000,2021-07-11
1283,2,3.5000000,2021-07-12
1283,7,3.0000000,2021-07-14
1283,2,3.5000000,2022-06-03
1283,2,3.5000000,2022-06-09
1283,2,3.5000000,2022-06-11
1283,1,3.5000000,2022-06-14
1283,2,3.5000000,2022-06-17
1283,3,3.5000000,2022-06-23
1283,6,3.5000000,2022-06-24
1283,7,3.5000000,2022-06-27
1283,4,3.5000000,2022-06-28
1283,3,3.5000000,2022-06-29
1283,13,3.5000000,2022-06-30
1283,16,3.5000000,2022-07-01
1283,6,2.9000000,2022-07-02
1283,5,3.5000000,2022-07-03
1283,10,3.5000000,2022-07-04
1283,4,3.5000000,2022-07-05
1283,16,3.5000000,2022-07-06
1283,17,3.5000000,2022-07-07
1283,5,3.5000000,2022-07-08
1283,2,3.5000000,2022-07-09
1283,4,3.5000000,2022-07-11
1283,8,3.5000000,2022-07-12
1283,7,3.5000000,2022-07-13
1283,4,3.5000000,2022-07-14
1283,4,3.5000000,2022-07-15
1283,1,3.5000000,2022-07-17
1283,2,3.5000000,2022-07-18
1283,2,3.5000000,2022-07-21
1283,2,3.5000000,2022-07-22
1283,5,3.5000000,2022-07-28
1283,3,3.5000000,2022-07-30
1283,3,3.5000000,2022-07-31
1283,3,3.5000000,2022-08-01
1283,9,2.9000000,2022-08-03
1283,12,3.5000000,2022-08-05
1283,3,3.5000000,2022-08-06
1283,2,3.5000000,2022-08-07
1283,1,3.5000000,2022-08-08
1283,3,3.5000000,2022-08-09
1283,1,3.5000000,2022-08-11
